timestamp, gpu_0_utilization.gpu [% or MiB], gpu_0_utilization.memory [% or MiB], gpu_0_memory.total [% or MiB], gpu_0_memory.free [% or MiB], gpu_0_memory.used [% or MiB], gpu_1_utilization.gpu [% or MiB], gpu_1_utilization.memory [% or MiB], gpu_1_memory.total [% or MiB], gpu_1_memory.free [% or MiB], gpu_1_memory.used [% or MiB]
2025/03/16 22:35:13.677, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:35:14.724, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:35:15.926, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:35:16.971, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:35:18.167, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:35:19.210, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:35:20.255, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:35:21.478, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:35:22.519, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:35:23.703, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:35:24.746, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:35:25.792, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:35:27.394, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:35:28.440, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:35:29.484, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:35:30.700, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:35:31.746, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:35:32.953, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:35:33.995, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:35:35.052, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:35:36.255, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:35:37.300, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:35:38.504, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:35:39.553, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:35:40.600, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:35:41.819, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:35:42.864, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:35:44.050, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:35:45.094, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:35:46.140, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:35:47.369, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:35:48.413, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:35:49.626, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:35:50.673, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:35:51.717, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:35:52.929, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:35:53.972, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:35:55.174, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:35:56.219, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:35:57.359, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:35:58.490, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:35:59.521, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:36:02.128, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:36:03.208, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:36:04.249, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:36:05.359, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:36:06.416, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:36:07.511, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:36:08.779, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:36:09.822, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:36:11.029, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:36:12.085, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:36:13.133, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:36:14.300, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:36:15.342, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:36:16.545, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:36:17.590, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:36:18.636, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:36:19.836, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:36:20.880, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:36:22.082, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:36:23.131, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:36:24.180, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:36:25.387, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:36:26.430, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:36:27.562, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:36:28.631, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:36:29.688, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:36:30.935, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:36:31.980, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:36:33.208, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:36:34.255, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:36:35.314, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:36:36.514, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:36:37.557, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:36:38.768, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:36:39.812, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:36:40.858, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:36:42.091, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:36:43.134, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:36:44.342, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:36:45.390, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:36:46.430, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:36:47.662, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:36:48.705, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:36:49.910, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:36:50.955, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:36:51.999, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:36:53.220, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:36:54.261, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:36:55.460, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:36:56.504, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:36:57.611, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:36:58.767, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:36:59.811, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:37:01.020, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:37:02.067, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:37:03.120, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:37:04.332, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:37:05.372, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:37:06.586, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:37:07.634, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:37:08.678, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:37:09.873, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:37:10.918, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:37:12.120, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:37:13.165, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:37:14.208, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:37:15.434, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:37:16.479, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:37:17.679, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:37:18.723, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:37:19.768, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:37:20.970, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:37:22.014, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:37:23.216, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:37:24.261, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:37:25.307, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:37:26.514, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:37:27.559, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:37:28.759, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:37:29.808, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:37:30.850, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:37:32.095, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:37:33.137, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:37:34.306, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:37:35.356, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:37:36.401, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:37:37.609, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:37:38.653, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:37:39.854, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:37:40.902, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:37:41.949, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:37:43.163, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:37:44.210, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:37:45.403, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:37:46.447, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:37:47.493, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:37:48.693, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:37:49.736, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:37:50.931, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:37:51.972, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:37:53.014, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:37:54.228, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:37:55.271, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:37:56.472, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:37:57.520, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:37:58.589, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:37:59.851, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:38:00.895, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:38:02.114, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:38:03.634, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:38:04.682, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:38:05.792, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:38:06.840, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:38:07.884, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:38:09.117, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:38:10.161, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:38:11.347, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:38:12.392, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:38:13.437, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:38:14.670, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:38:15.713, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:38:16.914, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:38:17.959, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:38:19.001, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:38:20.236, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:38:21.276, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:38:22.471, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:38:23.519, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:38:24.565, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:38:25.797, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:38:26.840, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:38:28.043, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:38:29.086, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:38:30.130, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:38:31.335, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:38:32.383, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:38:33.587, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:38:34.633, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:38:35.679, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:38:36.894, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:38:37.938, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:38:39.149, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:38:40.191, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:38:41.236, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:38:42.459, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:38:43.503, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:38:44.707, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:38:45.755, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:38:46.798, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:38:48.035, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:38:49.084, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:38:50.278, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:38:51.324, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:38:52.373, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:38:53.581, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:38:54.622, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:38:55.825, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:38:56.869, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:38:57.978, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:38:59.141, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:39:00.187, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:39:01.386, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:39:02.432, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:39:03.506, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:39:04.788, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:39:05.831, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:39:07.017, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:39:08.061, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:39:09.108, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:39:10.315, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:39:11.355, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:39:12.557, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:39:13.605, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:39:14.650, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:39:15.866, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:39:16.909, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:39:18.112, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:39:19.155, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:39:20.200, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:39:21.417, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:39:22.461, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:39:23.665, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:39:24.714, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:39:25.759, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:39:27.062, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:39:28.105, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:39:29.224, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:39:30.270, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:39:31.315, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:39:32.516, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:39:33.562, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:39:34.765, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:39:35.812, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:39:36.855, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:39:38.075, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:39:39.117, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:39:40.320, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:39:41.368, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:39:42.415, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:39:43.627, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:39:44.675, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:39:45.874, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:39:46.919, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:39:47.966, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:39:49.182, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:39:50.227, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:39:51.430, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:39:52.476, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:39:53.518, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:39:54.748, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:39:55.795, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:39:57.103, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:39:58.466, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:39:59.514, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:40:00.712, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:40:01.762, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:40:02.808, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:40:04.041, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:40:05.098, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:40:06.274, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:40:07.320, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:40:08.366, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:40:09.600, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:40:10.643, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:40:11.850, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:40:12.899, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:40:13.947, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:40:15.191, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:40:16.235, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:40:17.429, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:40:18.476, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:40:19.519, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:40:20.740, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:40:21.784, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:40:22.994, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:40:24.039, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:40:25.084, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:40:26.317, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:40:27.373, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:40:28.674, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:40:29.720, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:40:30.769, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:40:32.065, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:40:33.110, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
2025/03/16 22:40:34.255, 0, 0, 81920, 81037, 0,0, 0, 81920, 81037, 0
